Costo_Producci�n Graiman,Margen_Operativo,Ingresos_Mensuales,Gasto_Log�stico,Stock_Disponible,Rotaci�n_Inventario,Productos_M�s_Vendidos,Nivel_Reorden,Horas_Trabajadas,�ndice_Capacitaci�n,Productividad_Operarios,Tasa_Ausentismo,Lead_Source,Tasa_Conversi�n,Valor_Compra_Promedio,Frecuencia_Compra,Tiempo_Entrega_Proveedor,Cumplimiento_Entregas,Costo_Transporte,Retrasos_Producci�n,Segmento_Cliente,Regi�n_Cliente,Antig�edad_Cliente,Nivel_Satisfacci�n,Defectos_Producci�n,Tiempo_Parada_M�quina,Tipo_Producto,Fecha_Registro,Sentimiento_Promedio,Volumen_Menciones,Interacci�n_Posts,Tendencias_B�squeda,�ndice_Demanda_Construcci�n,Precios_Materia_Prima,Tendencia_Precios_Competencia,Tipo_Cambio_USD,Participaci�n_Mercado,Precio_Promedio_Competencia,Nuevos_Lanzamientos_Competencia,Variaci�n_Demanda_Zona,Crecimiento_PIB,�ndice_Constructivo,Inversi�n_Obra_P�blica,Inflaci�n_Mensual,Tendencias_Construcci�n_Web,B�squedas_Por_Cer�mica,Reviews_Online,Rango_Precios_Mercado,Nombre_Cliente
18.29396682,0.234872535,113635.3307,9885.847323,6002.889486,3.512963316,Azulejo,303.3781166,119.3935062,0.523649783,84.97348227,0.077197566,Instagram,0.128904444,270.6640475,6.648896026,10.93692852,84.91942809,207.4968847,5.726988989,Mayorista,Cuenca,5.85140614,2.74348794,13.48807976,3.080949257,Porcelanato,2023-12-21 0:00:00,1.02629936,2841.050422,1285.300995,32.40163438,19.32359005,27.01809714,-4.10750424,1.071680622,49.23779776,40.99882366,9.732224896,15.41274274,1.940922558,120.5660061,13496.35192,0.359130779,51.13774531,7394.251733,1.796815979,27.79055261,Carlos Guzm�n
31.65626384,0.204486943,104443.8052,9305.653384,1201.325492,4.557236124,Azulejo,177.6179649,132.0783662,1.125421186,97.16068855,0.065742482,Web,0.19543488,394.873559,4.640244532,7.109374739,85.0250233,472.8955664,-1.293925792,Hogar,Quito,9.04449771,2.915050486,3.072263922,5.381472955,Cer�mica,2023-06-10 0:00:00,0.474043231,1268.604383,562.6794904,64.53226317,76.43725435,20.0487394,3.71930151,1.059154604,24.41236262,9.063881826,8.025143783,-8.73957271,2.082076835,62.6661029,37329.6061,0.513270295,-1.747536334,20001.36969,1.987115607,39.96932346,Carlos Ochoa
18.11136179,0.175464719,142633.4128,5794.6782,2912.331956,4.039643903,Cer�mica,83.42518562,-59.41543889,0.507255462,74.09372797,0.055310262,Instagram,0.040266526,282.5787322,3.968375179,11.81287702,88.69938779,333.2525056,4.088165976,Hogar,Loja,10.53927303,2.151804757,14.37224574,6.997802387,Gres,2024-05-14 0:00:00,1.13010751,2320.025119,980.8689948,32.43651037,16.6237282,26.48566502,-1.169109597,1.063787596,34.83614283,44.72606562,-6.225247447,6.209231871,4.875168126,54.35834332,36127.26875,0.957371882,64.60900565,5000.652447,3.655680226,51.62030512,Carlos V�zquez
9.327946629,0.263251589,86978.11477,13626.93834,2333.201953,5.421910797,Cer�mica,335.6413832,25.74281196,0.808172302,85.27700512,0.065621173,Referido,0.237164777,575.5403246,0.928281536,14.82471067,95.3846312,158.275036,7.626051502,Hogar,Guayas,10.57260897,2.289940214,22.6650064,6.070199348,Porcelanato,2025-05-28 0:00:00,-0.163161347,2743.236842,598.9119535,120.0514262,34.65714771,21.48245788,-0.522964788,1.022887847,15.73629116,13.61117604,6.127692912,8.694740793,1.232829731,128.7547011,23836.59557,0.305220048,39.19915002,5663.938813,1.695039309,39.33623461,Juan Guzm�n
56.96161211,0.117782804,39977.30749,3355.697935,3256.081871,5.865585373,Cer�mica,356.885688,171.4130972,0.671182882,77.49144923,0.022638249,Referido,0.032323965,286.626369,1.559143501,16.25667284,96.197919,280.3276649,3.703565884,Constructor,Quito,20.07296207,3.86389029,26.82951217,6.949385616,Gres,2024-11-01 0:00:00,-0.027817002,1794.411349,393.9489272,16.38728373,74.38402735,18.80841459,5.491563338,1.015798616,18.68371643,21.37704303,5.722042762,7.477111203,-2.406825595,101.1105965,40976.80766,0.441616718,44.55806226,15661.19632,3.637236498,29.19104006,Elena Ochoa
52.38394805,0.237730356,117562.6194,16171.82811,2207.810251,4.71775808,Azulejo,236.3034949,111.3267511,0.139639542,97.10150751,0.042151899,Instagram,0.084817712,744.7008586,3.449030154,16.08571938,82.43311816,113.9556343,4.648681874,Constructor,Cuenca,8.932325391,3.538525536,3.452931712,0.628989318,Cer�mica,2025-08-26 0:00:00,0.110894724,3025.798706,1034.222413,21.84070332,113.6597533,25.38400246,1.312697143,1.078328899,22.6713883,42.97102786,13.60505,-5.344194146,-1.880555133,81.70741972,42520.93786,0.630133095,29.112193,10792.346,2.740197443,45.01638208,Diego Morocho
30.22162761,0.237475088,130242.147,11567.23508,2892.47631,6.604099943,Azulejo,287.4971544,142.4416861,0.608146219,61.85712603,-0.010456005,Referido,0.04373929,-42.72445835,6.922069005,10.69059858,96.90206567,434.7249741,3.009861739,Hogar,Guayas,6.813580845,3.19896496,8.30431678,6.439145124,Gres,2025-07-21 0:00:00,0.339116725,1072.943999,1607.685791,37.63670689,8.326562417,19.69630655,1.660297441,1.087706839,45.47674712,59.66122451,3.633577858,-5.969071312,-0.68680258,78.66219367,311.425661,0.140836452,65.45296887,14542.46304,3.413043961,40.45581174,Elena Morocho
17.52918442,0.184563984,45165.55189,11130.83697,3671.933673,5.763293009,Azulejo,194.3887346,120.1849041,0.39020424,72.6806576,0.039112112,Web,0.152443135,407.254231,6.455920182,8.198163523,98.55103577,540.8498481,3.185683361,Hogar,Loja,15.93060982,4.64070746,59.05510292,5.359663653,Porcelanato,2024-06-13 0:00:00,0.166513528,2473.954525,804.2694919,65.77983434,58.13174465,11.91785841,-0.409681269,1.055637056,53.29542272,37.01006913,11.28393427,11.62087825,2.789867644,113.1245077,19812.14263,0.657146455,110.4870496,9962.370338,2.307724404,29.0353322,Diego Quito
41.72458898,0.404752003,109195.3943,12263.58569,3184.26707,6.333039166,Porcelanato,326.9764149,119.2142923,0.1512653,67.67856515,0.044194735,Facebook,0.084698798,788.0007896,-0.470025753,9.139144719,94.23316232,88.23564341,3.487725304,Constructor,Quito,2.204423727,2.990092625,23.01644708,2.51824962,Cer�mica,2025-01-22 0:00:00,0.231437394,3866.221323,1020.32237,0.490972633,77.31633343,20.34863703,-3.110474376,1.048515941,38.37041431,44.22390756,2.862425898,-2.256833558,-0.134768934,104.9367032,13591.61869,0.239175053,39.3869607,10101.14291,3.328199853,33.09901817,Miguel Quito
33.18331756,0.214161258,70563.08127,2114.858936,4620.379626,5.727627614,Porcelanato,251.8949173,115.3779326,0.677821436,61.63583221,0.063208475,Facebook,0.116112912,737.6377917,7.915505377,6.587423748,101.4723386,463.5671636,6.322539909,Constructor,Quito,5.29132929,2.968466238,34.97039083,2.902022323,Porcelanato,2024-08-08 0:00:00,-0.224655651,1429.133554,1028.280903,85.86874001,9.090916879,23.07880587,-0.782125476,1.042447416,33.93383271,18.89972944,10.19601938,-1.340561532,-0.214053948,121.0456598,4361.263697,0.805601244,108.3004646,613.4251228,1.263209667,9.080629604,Rosa Quito
23.86349151,0.034819895,95474.58615,6725.763701,5395.3274,7.121944407,Porcelanato,284.7945873,74.57902241,0.052444283,59.18215609,0.046634561,Referido,0.194046392,222.4447191,5.963302711,17.86552824,90.86589006,528.8782459,4.3488515,Hogar,Quito,2.042727063,4.671064821,0.904118163,6.591450167,Gres,2024-02-10 0:00:00,-1.138205295,-268.1712777,415.5446484,49.85175179,24.04317308,12.83754109,6.18654091,1.048586349,30.33189158,50.93192908,7.524466237,16.8875927,1.139537204,84.82400965,26284.32229,0.760554261,23.81190333,1693.614591,3.030746259,48.00471832,Andr�s V�zquez
13.18981969,0.282616537,92369.41153,11759.41594,2278.996975,5.026492176,Cer�mica,247.2244981,104.0681649,0.643089546,87.92974581,0.074735869,Instagram,0.127807594,404.7227018,7.18108124,12.67618499,101.4602121,413.7890586,1.937952008,Mayorista,Cuenca,9.744196023,3.492831423,27.3889865,3.476416962,Cer�mica,2023-05-18 0:00:00,0.084898732,1618.24066,713.0159884,101.5038548,-0.441134688,26.4932062,3.307217426,1.07942851,15.33555882,34.22108913,10.49274377,-5.953201339,3.453442871,78.8824853,41762.7685,0.124319893,39.93564083,19032.75548,3.958599475,36.98233795,Patricia Vintimilla
26.25210954,0.166445101,66583.22383,6874.67804,2323.357428,1.688200694,Cer�mica,197.9193459,102.5240645,0.376260064,62.51260485,0.063029645,Sala de Ventas,0.073425378,420.4025855,5.6760609,10.63692353,86.81660825,493.0634808,1.141488108,Mayorista,Cuenca,7.392302497,2.428461693,32.22210094,3.87941429,Porcelanato,2024-12-06 0:00:00,-0.186286334,1154.546561,977.2257966,80.93165705,32.02219457,13.56920457,0.721871044,1.042776179,72.59954111,26.23569269,0.25781529,3.730409271,2.011295308,81.57962434,15128.94714,0.571261767,81.35870425,15576.54676,3.744684827,32.70367296,Rosa Ochoa
24.02923544,0.039308911,107465.1982,4536.452621,2087.112344,7.457049104,Cer�mica,413.313754,91.31250488,0.636161441,66.53162169,0.00408483,Instagram,0.143166971,199.9567369,8.356502138,10.90082543,84.11207647,262.4704413,5.426077249,Constructor,Guayas,19.19369583,3.274181557,38.69341592,8.666725807,Porcelanato,2025-02-16 0:00:00,0.48716913,3625.16431,725.2998186,16.43915739,139.7011438,14.20623311,-2.567634274,1.08123847,15.05160716,36.86368669,11.17054255,1.87554164,-0.417191186,92.67791801,27140.41005,0.841556626,67.51174376,6899.801899,4.294965009,23.76847183,Patricia Mora
28.62288873,0.178759994,139226.1392,2533.46553,3084.29019,3.040388879,Azulejo,202.0758664,161.041803,0.530435849,60.1469368,-0.002589394,Instagram,0.220608336,422.7576156,5.84654482,14.88091822,95.51685515,470.2389628,3.648767865,Constructor,Guayas,17.50333702,3.377259965,44.09654386,5.475030401,Gres,2024-05-29 0:00:00,-0.678417284,3582.589546,1004.865866,50.10554273,48.18605261,14.79715215,5.451727083,1.037324373,37.88466904,25.62603413,13.8312138,-2.447957082,-4.639486125,97.9332531,26616.41744,0.502844721,61.77021974,3359.605075,2.081435524,63.02974929,Juan Morocho
26.91196495,0.151348809,152262.6124,15465.76355,247.4764467,3.244206453,Azulejo,473.9155795,57.11402052,0.211268055,62.98584901,0.023778679,Referido,0.142836121,707.2389616,3.249447182,9.840769404,96.03938683,142.796988,3.344029583,Hogar,Loja,17.26998083,4.22231614,14.10386208,1.54743563,Porcelanato,2023-10-24 0:00:00,-0.090779835,501.5015454,1454.369349,31.2203101,29.32814143,28.30394875,-2.469539758,1.060135247,45.51944268,29.89339443,2.887453699,9.419031576,-3.0373858,116.9483099,24389.82026,1.270167036,-67.61525472,6222.245091,4.982860474,27.16364441,Ana Morocho
23.22411489,0.127998441,127823.4636,12262.99704,1257.056561,6.022901581,Cer�mica,357.2807906,83.40419187,-0.001517148,77.3483373,0.018103431,Web,0.187086831,134.5254096,9.767675048,18.06329268,97.15700322,170.9921812,5.798616237,Hogar,Azuay,8.187208706,3.811902925,1.322831524,5.193769921,Gres,2023-03-06 0:00:00,-0.217181276,957.5990237,1031.959834,47.57095014,53.8038437,8.099318381,2.946301283,1.023890014,43.4887033,37.26997607,6.555179263,0.228628379,-0.985052521,116.417648,16534.77204,0.836211607,29.01351829,18486.82426,2.54384314,47.82813381,Paola Calle
36.1908367,0.148535502,111039.8217,11210.69597,2110.354314,2.961754964,Azulejo,515.8023718,186.7217644,0.50868909,76.91024603,0.043214255,Sala de Ventas,0.188875579,273.6047414,12.05216139,12.45089818,91.98102687,324.4851716,0.692886382,Mayorista,Azuay,5.325997879,3.854313144,21.15626963,-1.094088531,Cer�mica,2023-04-14 0:00:00,-0.259110542,424.6525066,394.8093761,115.9139645,18.43264994,9.425657225,-4.759400082,1.00333776,20.77107658,37.72697302,7.597060529,14.53005477,-1.898629441,65.49457839,30697.35817,0.456593434,43.20636185,12540.89478,2.929277244,28.96425708,Patricia V�zquez
24.74556787,0.314857779,51904.55093,12260.40325,1063.97386,5.599333108,Porcelanato,240.9078419,137.1261871,0.081926384,78.72747437,-0.008153692,Facebook,0.003516151,278.7589242,4.82768702,4.703862273,93.07095527,288.5379387,1.571442646,Constructor,Guayas,5.357586926,3.103397991,30.64827004,7.369034329,Porcelanato,2024-02-22 0:00:00,0.276345772,1455.08233,1369.576676,77.74672234,49.23190081,16.75594638,-2.621027123,1.01529425,41.58150532,51.31209182,13.49684952,17.66421054,2.192477227,86.04999269,27290.37347,0.239219703,-0.875454528,2291.225965,0.236171637,42.29241371,Andr�s Guzm�n
29.35909336,0.082425052,248304.0005,16736.57868,4157.858369,7.836977162,Cer�mica,311.4873749,26.47211435,0.291390459,74.97604621,0.06629222,Facebook,0.108590366,-24.69433758,3.41995413,1.693453482,91.76384334,530.7888012,6.86876068,Mayorista,Loja,8.958447486,3.269824555,28.77898325,-3.394311478,Cer�mica,2025-07-26 0:00:00,-0.071244776,3296.925664,110.1194885,55.1346287,23.42308661,23.20905549,-3.667123895,1.076039438,16.83753775,41.41282977,10.895352,5.120301663,0.759508659,144.3712048,27117.60143,0.801478687,90.70271805,14101.88313,5.351892431,35.89507572,Mar�a Salinas
41.94269936,0.099782449,61864.50464,15118.0975,3663.590463,7.491183271,Cer�mica,558.5189351,160.9205906,0.646139129,68.1890269,0.055072437,Referido,0.043924041,498.6661084,5.548405591,3.126691616,88.52021546,367.738275,1.296423686,Hogar,Guayas,14.04712967,2.340639352,2.083483541,1.620889331,Gres,2024-04-15 0:00:00,-0.61146625,1540.15258,950.2881083,43.00265459,39.13747619,20.26451541,0.189526333,1.028831292,17.61211513,36.41300931,-0.514342222,5.132715108,-0.891213157,97.64306832,27472.80015,-0.335375209,96.47387698,16252.04042,3.411462235,39.84373191,Carlos Salinas
33.87475954,0.101657929,84661.3458,8458.148574,3466.328313,6.457825266,Azulejo,267.1263478,133.6706924,0.561409812,90.69944043,0.029699012,Facebook,-0.009428493,495.9370689,0.996063723,13.00909407,89.36089263,122.9566196,-0.276110576,Mayorista,Guayas,11.99223249,2.039611867,19.23103069,2.247593614,Porcelanato,2023-07-18 0:00:00,0.365073959,2883.840981,1100.189511,56.77077596,48.94431984,17.29246397,2.292613624,1.048088255,23.6824035,46.27726759,5.812976886,9.840543987,-0.823303392,112.1307411,30798.92816,0.934481414,40.42634928,8635.286565,2.616179053,17.99505097,Eduardo Vintimilla
27.77470914,0.238520582,85315.08476,5639.901712,1628.582651,4.373855324,Azulejo,485.3422771,63.21182834,0.294185534,72.30498072,0.031625245,Web,0.218747243,784.4498024,8.295378486,15.31627331,90.88663656,292.7558546,3.106323156,Mayorista,Cuenca,7.056854343,3.812354071,56.1670388,8.141136016,Gres,2023-04-30 0:00:00,-0.005351824,-827.3942732,1221.071661,105.2552732,43.02249031,19.72947682,4.240761768,1.029354696,31.12434149,46.03182998,8.118101224,14.54251718,1.808986814,54.97583822,19846.43028,0.569122453,-3.332472,11270.44077,1.963498531,57.34091107,Mar�a Ochoa
16.90005859,0.128688359,150487.4186,13277.30778,2397.283956,2.306601777,Porcelanato,435.8444404,38.0076267,0.375836347,72.3769565,0.039041704,Sala de Ventas,0.153411803,526.3336973,1.062093201,8.691312133,95.08033919,402.6302928,4.851710807,Constructor,Cuenca,4.161230279,1.214102578,31.10487187,0.88328947,Porcelanato,2024-01-01 0:00:00,0.178010817,5199.300917,2314.881238,71.2713756,75.74801892,11.24222718,1.646365353,0.999840921,26.82498498,23.98862101,13.68645763,0.950355671,-0.084315703,104.4280599,43391.2328,1.579653443,81.25688173,17297.61744,3.672091894,53.6301978,Marco P�rez
41.62875587,0.070178148,19508.49234,-3035.318887,4225.468979,9.439360783,Porcelanato,414.0051188,112.0218399,0.757000439,81.72023557,0.089174391,Instagram,0.171835614,515.7690707,6.494134272,14.21953576,82.51215164,257.5819168,6.926320588,Constructor,Quito,5.796624158,3.136677249,35.81732644,9.596103078,Porcelanato,2024-10-28 0:00:00,-0.429444527,4818.327576,725.940277,60.1517767,75.01843987,17.41300379,-0.79417357,1.088541772,32.21402806,45.09267212,11.57381393,14.89915541,-0.690067985,91.36171013,50124.11838,0.342543575,32.68991747,19308.57803,5.118868183,16.51793145,Mar�a Quito
18.23522847,0.197197709,134575.4278,10814.57124,2765.738367,6.718159714,Cer�mica,208.2469736,163.9684736,0.417545992,70.09998631,-0.007298685,Facebook,0.210833339,179.6437522,1.826751301,6.509029006,86.31136298,272.0294091,-0.399066488,Constructor,Guayas,7.825533316,4.940750392,21.51963852,1.864636003,Porcelanato,2024-02-23 0:00:00,0.447308746,2895.947264,1428.19416,1.21873339,36.82831695,15.58996088,2.386354859,0.996139965,43.75180509,7.756827734,6.648873962,6.071798777,0.41488958,100.0464726,31376.15572,0.235179198,52.05392442,5754.771675,4.082407543,48.9341188,Juan Cordero
40.70503269,0.086193128,100535.717,5690.250421,558.364197,5.589376701,Azulejo,430.6504802,74.1167404,1.039192034,69.57961104,0.042206491,Facebook,0.107182604,141.5655812,11.23796984,6.577423088,94.6174749,467.3862558,2.416331061,Mayorista,Loja,14.09346593,2.289842454,19.69953727,1.825207336,Gres,2024-11-11 0:00:00,0.766545975,4059.383933,1189.945499,56.80425754,57.78853407,10.12136452,0.536404128,1.025419236,31.18516956,17.64954669,6.084656656,-11.33215123,-3.48387728,95.36463156,-5778.187608,0.37766896,79.37857239,21647.55673,5.32436274,28.6306101,Elena �lvarez
34.60307735,0.181359599,75843.26122,10921.6203,1293.525235,8.325558972,Cer�mica,289.734316,78.0629518,0.528184598,55.58527928,0.043396968,Facebook,0.154432276,766.7698752,7.335924354,12.95542352,88.37167655,252.5374559,2.649668583,Constructor,Azuay,-4.763636581,2.99939321,19.92891568,8.402822128,Gres,2024-03-17 0:00:00,-0.594200094,2109.387941,1803.64716,63.94018251,58.2207852,11.03433507,0.133410081,1.092006889,27.37633706,58.33169825,7.502400447,6.837757446,2.597690565,114.8486269,33427.33265,0.421941241,36.49567845,4995.057962,4.186728751,26.87631925,Paola Guzm�n
19.72318296,0.240410683,121118.4418,9682.523064,3582.003638,0.379231117,Cer�mica,98.21328592,110.0540993,0.9392362,57.86111371,0.109480732,Facebook,0.102007136,609.222959,4.960625134,11.99352763,89.67577568,207.878472,1.266180513,Mayorista,Azuay,17.19877077,0.929325783,37.84633233,6.340982372,Cer�mica,2023-02-07 0:00:00,0.965795878,1789.44408,2060.142158,26.47507236,-16.52476565,14.62129995,-0.179711754,1.012144114,32.94854251,41.3148491,5.868643348,4.311534058,1.38209446,111.4259452,16621.39615,0.175493835,5.435226148,17091.40056,3.260463122,30.51161662,Patricia �lvarez
30.94701131,0.250099744,76764.74157,9571.801974,2533.552902,7.673617872,Porcelanato,226.1306484,75.87138003,0.516436726,63.77870739,0.029633513,Referido,0.262031835,558.0723399,3.944133185,12.34930363,84.46589956,372.0825104,-0.848470132,Mayorista,Guayas,-0.007327873,2.444850616,8.483907777,3.869503101,Cer�mica,2024-02-23 0:00:00,-0.219264133,3983.537071,9.997022311,77.13452228,33.78700688,4.038743784,0.764299995,1.050383752,48.78431378,43.75881527,7.471721644,2.899539643,-0.798567142,98.30899669,30596.74146,0.70494009,47.12010655,8813.17865,3.678199691,54.86997138,Marco P�rez
17.18467111,0.150876787,91070.45351,2680.563824,-2432.604502,9.887224669,Cer�mica,273.9410717,167.5402437,0.265436217,81.11194347,0.037303834,Web,0.248074708,322.077657,7.4386014,8.082819019,91.43789535,160.6784249,2.862420716,Hogar,Azuay,2.834908262,2.390080809,18.90267271,5.092531506,Porcelanato,2023-06-23 0:00:00,-0.222168664,4517.391055,1000.903621,42.5949237,69.42439736,20.26627595,-1.948947169,1.094364609,31.58106522,41.19281822,13.09175895,-6.828899007,-1.315982174,95.47445339,29092.70024,0.520558656,-3.04084512,4260.989448,3.711169588,23.24115043,Juan Morocho
49.60669773,0.175663174,12825.66605,9615.493693,902.7712942,3.447316987,Porcelanato,354.3173413,151.866836,0.471039207,60.88746269,0.040478962,Instagram,0.062600274,348.7957055,6.120351735,11.97515047,90.01032242,400.2203069,1.933457875,Hogar,Guayas,5.41117063,1.758170432,-1.041043758,8.477041413,Porcelanato,2024-07-14 0:00:00,-0.686923407,4133.352559,230.1733262,73.11970981,32.45747573,18.8059701,0.174808063,1.097297282,60.1383612,58.57708778,8.739765537,1.627254674,2.584681806,147.4465514,43220.26489,0.182179834,12.88588571,13985.68025,4.737456565,26.01555959,Marco V�zquez
36.61950578,0.21514944,97718.42997,7349.90545,1587.385147,1.789376627,Porcelanato,276.4061045,114.5026212,0.554727494,76.36175563,0.022644368,Facebook,0.200779398,389.5964935,2.950761637,3.314249531,107.7875438,227.4945586,1.840997618,Constructor,Azuay,12.10032356,3.842587323,12.2750429,4.92731154,Gres,2023-12-08 0:00:00,-0.038185147,2.610875194,933.6103737,-1.268926011,70.85381696,22.53154414,-1.71351508,1.075073403,31.78474634,25.35419923,9.35712214,21.80567587,-0.882613551,86.94028044,5239.359264,0.642342582,62.64994155,4047.616996,2.804170771,48.37072293,Daniela Salinas
-4.332415105,0.062481945,103359.0747,8088.314613,3322.176528,10.06289408,Cer�mica,259.3203592,79.16895948,0.587024407,75.04617465,0.056892603,Facebook,0.157229174,618.9854457,2.479773395,12.62598933,91.51035483,81.4518224,3.751365355,Constructor,Azuay,11.59314113,3.651901646,37.55759282,0.103412995,Porcelanato,2025-06-05 0:00:00,-0.116257837,-1422.285098,877.6784736,88.6794076,44.57935857,12.46553324,-0.272194166,1.047035575,25.39767662,48.49070004,12.27446978,11.52682397,2.957148025,101.1806015,7536.475676,0.375420779,35.00095774,6012.605975,2.863277865,19.94230372,Eduardo �lvarez
14.60155982,0.229637871,103403.1357,572.5913115,3116.494663,7.375862669,Porcelanato,-74.23202491,100.866224,0.238261746,74.99970798,0.048673077,Facebook,0.111142958,640.5562795,4.095416135,4.620103485,83.55693113,414.1591432,7.902981954,Mayorista,Azuay,12.00988085,2.796133184,7.980064822,6.163104596,Porcelanato,2024-01-02 0:00:00,-0.85270985,3700.235607,981.7570772,16.38992515,21.0636659,10.38353456,0.261843635,1.025998791,46.79755165,53.64764061,8.049832286,-5.488154719,2.536253738,107.6695038,75526.8285,0.932865915,51.35461155,8031.263148,1.564050739,46.40814316,Diego Morocho
50.94504392,0.138651656,133016.8446,7852.508184,4524.813763,7.53784352,Azulejo,296.0080667,65.82686918,0.258610387,89.63317854,0.018854522,Sala de Ventas,0.116974861,588.825912,7.304630773,15.08749092,82.19008361,317.425112,5.827457694,Hogar,Quito,2.82671649,5.147481125,27.2740852,4.790438236,Gres,2024-06-04 0:00:00,-1.360472482,2678.64557,2039.914738,36.48990543,45.92679263,4.473708097,3.38517238,1.081108826,22.76122328,45.04951202,3.585034612,23.93053282,2.374070863,132.5037107,20049.36459,0.437757089,63.31451692,7903.741037,3.768143056,47.84449533,Marco Torres
19.41027546,0.176906808,189121.5017,7205.005924,3352.773523,5.905645615,Porcelanato,121.0540039,76.91404714,0.323286501,95.21735906,0.061342463,Web,-0.007978749,177.5744937,8.498120632,10.30563059,77.93646689,339.6682286,-1.740874053,Constructor,Azuay,15.61481113,2.475950462,38.47108336,2.379125634,Cer�mica,2025-08-17 0:00:00,-0.144505364,2881.094223,793.1416131,18.93761414,64.13815398,11.13298825,-1.088995349,1.062480716,23.60834969,11.9730947,3.494724104,-3.685857724,2.412552382,105.5338407,37375.4438,0.306633783,65.95776083,18245.58012,1.574241732,-1.079964698,Sof�a Crespo
24.00280089,0.162622847,-46120.78307,6457.445646,3183.315608,8.670455339,Cer�mica,331.8265943,64.55709812,0.288272253,61.85310276,0.099237627,Facebook,0.03281164,109.0050844,3.909620719,8.808499374,84.52239157,248.8564531,3.783235047,Hogar,Azuay,17.40233094,2.944533782,27.32603082,5.026888775,Porcelanato,2024-09-22 0:00:00,-0.124076172,2272.981719,1092.003569,108.8008426,58.9519034,21.26821782,-1.822919847,1.043889515,59.97672537,44.8558871,6.599740612,8.583892043,-0.216973293,92.51940416,52398.22788,0.269412286,-16.73252506,19836.18352,3.482502711,43.92754531,Marco Montalv�n
55.87131794,0.157346373,106146.1361,8124.923976,4044.071768,5.132591639,Porcelanato,289.9222498,129.1631041,0.51178006,77.53132617,0.090975898,Web,0.221669102,654.6268313,9.229947656,10.33931278,94.27008507,386.6251156,5.586844534,Constructor,Quito,11.67359389,3.63300012,19.14812173,4.726747768,Cer�mica,2025-02-17 0:00:00,0.061016021,2210.002126,1773.793473,55.54801545,17.95059245,19.23537283,2.439753761,1.075275075,26.77334491,-1.437903739,5.156830541,0.864133714,1.512375375,147.994877,34822.58055,0.628275188,36.98956259,16166.12265,4.158963633,38.39032913,Eduardo Mora
35.17397001,0.261057357,213439.4487,9626.072397,4272.305203,2.654196092,Porcelanato,185.8317887,252.4342353,0.055571657,45.59621102,0.058129044,Web,0.202534542,517.2197692,7.726716518,16.69243363,93.79860491,348.3091422,5.484654611,Hogar,Quito,9.552803018,4.514442429,34.02304672,5.197692442,Cer�mica,2024-05-09 0:00:00,-0.643175964,-1010.533599,1888.385611,123.2526283,31.17950903,16.16862943,-5.383460304,1.023851707,25.50572779,39.60311717,4.638909362,8.271870211,-1.69038777,110.2178134,37766.38198,0.827977341,51.73534032,17476.27322,2.556420379,39.83204926,Paola Guzm�n
16.92650829,0.206416236,186098.7947,11993.6161,2803.523405,6.265892297,Cer�mica,328.2732654,106.7568658,0.63037909,32.82814546,0.086096368,Facebook,0.152469606,254.7062466,4.604407306,18.53807207,87.53234732,125.0948933,5.72672607,Mayorista,Azuay,6.782515864,3.031273064,10.19194928,2.505212302,Gres,2023-09-05 0:00:00,0.895956669,2479.558009,1097.801604,11.44485267,8.744100656,18.18916986,-3.009887991,0.9855908,41.02870843,29.66209072,8.657550404,8.04938402,-2.41293659,137.6301842,31406.26336,0.459886194,15.79862153,1920.822159,3.482454666,30.27202895,Jorge Quito
20.25487046,0.069592727,94783.55984,2019.52662,3374.308492,3.974506756,Azulejo,63.63201981,168.1380856,0.443841803,87.52516978,0.047418386,Sala de Ventas,0.179368035,297.4745801,6.874997965,15.78318733,93.89578481,223.3891763,2.07910559,Hogar,Azuay,11.97202896,0.955244557,-4.324078254,3.607895915,Gres,2025-03-03 0:00:00,-0.742008459,2100.506322,945.2229708,60.60080598,94.5706457,0.367841973,3.444617688,1.044292067,48.81038641,35.8906858,0.095192428,-4.444810823,5.505451487,112.7052036,33055.2938,0.534978667,47.84829953,12774.83303,2.859245872,22.6878884,Luis Crespo
15.72448729,0.248922229,90934.24954,10209.79911,1048.876136,2.651212084,Cer�mica,227.6359844,11.59911064,0.301133332,102.0689808,0.024930709,Instagram,0.188331587,396.257445,10.71448725,14.93885965,88.59818989,104.5070222,7.185386538,Constructor,Cuenca,10.72515242,4.601130844,5.96700412,5.972692809,Cer�mica,2023-02-10 0:00:00,-0.377888412,990.6330506,1379.271374,72.57857038,38.07744639,15.22195028,-1.337329008,1.064438635,36.73562501,29.70491269,8.930246364,1.818054991,-3.32303977,150.9207052,37021.19783,0.578231133,31.44048811,6050.772538,3.681638822,42.77282117,Mar�a �lvarez
21.15585916,0.145467783,101078.9203,3322.363754,2851.178972,5.820806692,Porcelanato,240.0676616,110.3763732,0.662443997,81.68248099,0.062310932,Sala de Ventas,0.197024583,288.8435689,3.908663262,9.189173379,94.00608037,483.7078921,4.775357386,Constructor,Quito,13.2474257,4.423364929,29.43035911,5.967659175,Gres,2025-08-14 0:00:00,-0.15025512,3023.135263,173.3825517,66.01030146,59.49422554,20.30783592,-1.215485076,1.087010886,26.0451834,53.10515524,5.516240375,1.210318576,-2.007602519,104.8388672,30647.65327,0.378698639,121.8641361,14213.19043,3.29184113,21.63367137,Jorge Calle
